Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LN1524,Male,No,0,Not Graduate,No,17017,778.39,363,120,0.0,Rural,N
LN1525,Male,Yes,0,Graduate,Yes,6667,3736.35,429,120,1.0,Rural,Y
LN1526,Male,Yes,0,Not Graduate,Yes,1932,6887.68,663,180,0.0,Rural,N
LN1527,Male,Yes,1,Not Graduate,Yes,5651,6709.95,612,180,1.0,Urban,Y
LN1528,Female,No,0,Graduate,Yes,16412,1601.96,469,180,1.0,Semiurban,Y
LN1529,Female,No,2,Not Graduate,No,7911,77.84,101,180,1.0,Rural,Y
LN1530,Female,Yes,0,Graduate,Yes,19635,7529.82,692,240,1.0,Semiurban,Y
LN1531,Female,Yes,2,Not Graduate,Yes,22881,1063.68,558,120,1.0,Rural,Y
LN1532,Female,Yes,0,Graduate,Yes,23604,823.49,254,360,1.0,Semiurban,Y
LN1533,Male,No,2,Graduate,No,1756,27.01,306,240,0.0,Semiurban,N
LN1534,Male,Yes,2,Not Graduate,No,2171,4326.01,234,180,0.0,Semiurban,N
LN1535,Female,Yes,0,Graduate,No,1989,5032.64,194,180,0.0,Rural,N
LN1536,Male,No,0,Not Graduate,Yes,8389,6376.64,63,240,0.0,Urban,N
LN1537,Female,No,2,Graduate,No,13406,2960.64,295,360,1.0,Semiurban,Y
LN1538,Female,No,3+,Graduate,Yes,19980,7104.25,236,120,0.0,Urban,Y
LN1539,Male,Yes,1,Graduate,Yes,19566,1693.32,386,120,0.0,Semiurban,Y
LN1540,Male,No,3+,Not Graduate,Yes,14103,8319.9,308,360,1.0,Urban,Y
LN1541,Male,No,3+,Not Graduate,No,3960,5718.48,89,120,1.0,Semiurban,N
LN1542,Female,Yes,0,Graduate,No,6029,5838.9,650,180,0.0,Urban,N
LN1543,Male,No,1,Not Graduate,Yes,23005,2097.75,686,180,1.0,Semiurban,N
LN1544,Female,Yes,3+,Graduate,Yes,3475,741.09,467,180,1.0,Semiurban,N
LN1545,Female,Yes,0,Not Graduate,No,4716,4647.25,400,180,1.0,Urban,Y
LN1546,Female,No,3+,Not Graduate,No,15767,6156.12,58,360,0.0,Semiurban,Y
LN1547,Male,No,3+,Graduate,No,11081,950.46,399,120,0.0,Rural,Y
LN1548,Male,No,0,Graduate,Yes,6015,9505.34,133,120,1.0,Semiurban,N
LN1549,Female,No,0,Graduate,Yes,23576,9804.14,582,240,1.0,Semiurban,N
LN1550,Male,No,0,Graduate,Yes,13548,5454.57,407,360,1.0,Rural,Y
LN1551,Male,No,1,Graduate,No,11276,9500.69,427,120,1.0,Rural,Y
LN1552,Male,Yes,3+,Not Graduate,No,22823,1794.45,221,120,1.0,Rural,Y
LN1553,Female,Yes,0,Not Graduate,No,23447,254.21,74,240,1.0,Urban,Y
LN1554,Female,No,2,Graduate,Yes,4463,394.1,442,180,0.0,Rural,N
LN1555,Male,Yes,3+,Graduate,Yes,22413,5875.12,152,120,1.0,Urban,Y
LN1556,Female,No,2,Graduate,No,8286,616.42,285,180,1.0,Rural,Y
LN1557,Male,Yes,1,Not Graduate,Yes,15366,9585.46,459,240,0.0,Urban,Y
LN1558,Male,Yes,0,Graduate,No,7700,1419.33,598,120,1.0,Rural,N
LN1559,Male,Yes,2,Graduate,Yes,18860,3047.23,381,180,1.0,Rural,Y
LN1560,Male,No,1,Not Graduate,No,8845,8225.18,581,360,1.0,Semiurban,Y
LN1561,Female,Yes,0,Not Graduate,Yes,1545,2187.4,698,180,1.0,Rural,Y
LN1562,Female,No,2,Not Graduate,Yes,2693,2429.68,78,180,0.0,Semiurban,Y
LN1563,Female,Yes,2,Not Graduate,No,6012,6423.09,592,180,0.0,Rural,Y
LN1564,Male,Yes,1,Graduate,No,22827,2760.86,68,180,1.0,Rural,N
LN1565,Male,Yes,0,Not Graduate,No,24166,2174.48,197,360,1.0,Semiurban,N
LN1566,Male,Yes,0,Not Graduate,No,18130,2541.78,520,240,1.0,Semiurban,Y
LN1567,Female,Yes,2,Graduate,No,21103,4906.47,540,180,1.0,Urban,Y
LN1568,Male,No,2,Graduate,Yes,10483,9661.0,332,180,1.0,Semiurban,N
LN1569,Female,No,2,Graduate,No,2136,8322.38,162,120,1.0,Urban,Y
LN1570,Female,Yes,0,Not Graduate,No,5275,2846.1,504,120,1.0,Rural,Y
LN1571,Female,Yes,1,Graduate,No,3921,3633.73,379,360,0.0,Semiurban,Y
LN1572,Female,Yes,1,Not Graduate,Yes,14525,4645.12,304,360,0.0,Semiurban,Y
LN1573,Female,Yes,0,Not Graduate,No,10780,9789.3,648,360,1.0,Rural,Y
LN1574,Female,No,3+,Not Graduate,No,5683,1723.9,448,120,1.0,Rural,N
LN1575,Male,Yes,1,Graduate,No,12851,3574.83,659,180,1.0,Rural,N
LN1576,Male,No,2,Not Graduate,Yes,18596,7294.26,557,120,1.0,Rural,Y
LN1577,Female,Yes,3+,Graduate,Yes,23729,9639.44,693,240,1.0,Semiurban,Y
LN1578,Female,No,3+,Graduate,No,6823,1556.75,515,360,1.0,Rural,Y
LN1579,Male,Yes,1,Graduate,Yes,23916,2273.8,456,360,1.0,Rural,Y
LN1580,Female,Yes,3+,Not Graduate,No,14388,2256.95,658,360,1.0,Semiurban,Y
LN1581,Female,No,3+,Not Graduate,Yes,5144,209.32,147,240,1.0,Urban,Y
LN1582,Male,Yes,1,Not Graduate,No,17642,6041.16,339,180,1.0,Semiurban,N
LN1583,Female,Yes,1,Graduate,Yes,9273,6707.03,205,180,1.0,Urban,Y
LN1584,Female,Yes,3+,Not Graduate,No,12278,6025.26,211,180,1.0,Rural,N
LN1585,Female,No,2,Not Graduate,No,14001,713.23,673,360,1.0,Semiurban,Y
LN1586,Male,Yes,0,Not Graduate,Yes,15909,692.3,146,180,1.0,Rural,Y
LN1587,Male,Yes,3+,Not Graduate,No,3608,2103.87,426,120,1.0,Semiurban,Y
LN1588,Male,No,3+,Not Graduate,No,5114,2902.95,616,360,0.0,Urban,N
LN1589,Female,No,2,Graduate,No,11751,7865.44,499,240,1.0,Semiurban,Y
LN1590,Female,No,3+,Graduate,No,24841,1593.9,166,240,1.0,Rural,Y
LN1591,Male,Yes,3+,Graduate,Yes,13178,440.92,654,180,1.0,Semiurban,Y
LN1592,Female,Yes,0,Graduate,No,15867,3939.88,555,360,0.0,Rural,Y
LN1593,Female,Yes,0,Not Graduate,Yes,23163,4163.92,238,120,0.0,Semiurban,N
LN1594,Female,No,0,Graduate,Yes,5832,4509.07,525,120,1.0,Urban,Y
LN1595,Female,Yes,1,Not Graduate,Yes,13502,8269.04,372,360,1.0,Semiurban,N
LN1596,Female,Yes,1,Graduate,Yes,21784,980.05,645,180,1.0,Semiurban,N
LN1597,Male,No,0,Graduate,No,17200,7039.42,229,240,0.0,Semiurban,Y
LN1598,Female,No,0,Graduate,No,15269,3379.46,230,240,1.0,Semiurban,Y
LN1599,Male,No,1,Not Graduate,Yes,8463,3099.8,336,120,0.0,Urban,Y
LN1600,Female,No,2,Not Graduate,No,22452,9325.43,524,120,1.0,Rural,N
LN1601,Male,No,3+,Graduate,Yes,9338,2484.69,667,120,1.0,Semiurban,Y
LN1602,Female,Yes,3+,Not Graduate,No,13899,6425.32,690,240,0.0,Semiurban,Y
LN1603,Male,No,0,Graduate,No,13743,2751.28,311,120,0.0,Semiurban,Y
LN1604,Female,Yes,2,Graduate,No,3345,5071.44,572,240,1.0,Urban,Y
LN1605,Male,Yes,1,Graduate,Yes,15442,7862.93,211,240,1.0,Rural,Y
LN1606,Female,No,0,Not Graduate,Yes,18266,8817.23,536,180,1.0,Rural,Y
LN1607,Male,No,2,Graduate,No,5612,8386.97,230,180,1.0,Semiurban,N
LN1608,Female,No,2,Graduate,Yes,14280,5821.81,518,180,1.0,Semiurban,Y
LN1609,Male,Yes,2,Graduate,Yes,17190,2488.16,70,120,1.0,Rural,Y
LN1610,Male,No,1,Not Graduate,No,24953,6612.33,324,240,1.0,Semiurban,N
LN1611,Female,No,1,Graduate,Yes,21694,7099.05,309,120,1.0,Semiurban,Y
LN1612,Female,No,3+,Not Graduate,No,11588,106.92,382,240,1.0,Semiurban,Y
LN1613,Male,No,3+,Graduate,No,3009,4392.11,515,180,1.0,Urban,Y
LN1614,Female,No,2,Not Graduate,No,13904,8432.62,165,180,1.0,Urban,Y
LN1615,Male,Yes,2,Graduate,Yes,3078,4895.88,462,120,1.0,Rural,Y
LN1616,Male,Yes,1,Graduate,No,18763,3113.75,586,240,1.0,Urban,Y
LN1617,Male,Yes,3+,Not Graduate,No,20046,8717.98,306,120,1.0,Urban,N
LN1618,Female,No,2,Not Graduate,Yes,15606,1558.81,217,360,1.0,Rural,Y
LN1619,Male,No,3+,Graduate,Yes,11340,2064.45,582,120,1.0,Urban,Y
LN1620,Male,No,3+,Not Graduate,Yes,14431,6873.72,647,180,1.0,Rural,Y
LN1621,Female,Yes,2,Graduate,Yes,2859,3524.36,64,240,1.0,Semiurban,N
LN1622,Female,No,1,Graduate,No,22315,7130.17,99,240,1.0,Rural,N
LN1623,Female,No,2,Graduate,Yes,21844,1577.04,353,120,0.0,Rural,Y
LN1624,Female,No,2,Not Graduate,Yes,21695,2522.69,536,180,0.0,Rural,Y
LN1625,Male,Yes,3+,Graduate,Yes,5742,1566.47,465,360,1.0,Semiurban,Y
LN1626,Male,No,2,Not Graduate,Yes,22101,9529.1,354,120,1.0,Semiurban,Y
LN1627,Male,Yes,1,Graduate,No,17964,4054.04,245,240,1.0,Semiurban,Y
LN1628,Male,No,2,Not Graduate,Yes,20616,3372.2,437,180,1.0,Rural,Y
LN1629,Female,Yes,1,Not Graduate,No,4209,142.02,504,240,1.0,Rural,Y
LN1630,Male,Yes,1,Graduate,Yes,20306,1534.18,359,240,1.0,Rural,Y
LN1631,Male,Yes,3+,Not Graduate,No,21525,4211.36,176,240,1.0,Rural,Y
LN1632,Female,No,0,Graduate,No,14291,685.03,224,240,0.0,Rural,Y
LN1633,Male,No,0,Graduate,Yes,18551,5107.39,183,360,1.0,Rural,Y
LN1634,Male,Yes,3+,Graduate,No,20380,4550.15,115,180,1.0,Rural,Y
LN1635,Male,Yes,2,Graduate,Yes,4999,7671.68,442,120,1.0,Urban,Y
LN1636,Male,No,3+,Graduate,No,13190,6598.03,414,180,1.0,Semiurban,N
LN1637,Male,No,1,Not Graduate,No,9580,4459.47,328,180,1.0,Urban,Y
LN1638,Male,Yes,0,Graduate,No,24707,2246.61,412,180,1.0,Semiurban,Y
LN1639,Female,No,3+,Not Graduate,Yes,2689,7268.64,220,120,1.0,Rural,Y
LN1640,Female,No,2,Not Graduate,No,15408,7078.62,100,180,1.0,Urban,Y
LN1641,Male,No,3+,Graduate,Yes,24488,1532.96,377,120,1.0,Rural,Y
LN1642,Male,No,0,Not Graduate,No,14251,9147.52,641,120,1.0,Urban,Y
LN1643,Female,Yes,3+,Graduate,No,16214,644.05,194,360,1.0,Urban,Y
LN1644,Male,No,3+,Not Graduate,No,2525,550.38,323,240,0.0,Rural,Y
LN1645,Male,No,0,Not Graduate,No,1571,1873.5,204,120,1.0,Urban,N
LN1646,Male,Yes,1,Not Graduate,No,7046,9094.61,557,240,1.0,Urban,N
LN1647,Female,Yes,1,Graduate,No,4185,5199.98,412,180,0.0,Semiurban,N
LN1648,Male,No,0,Not Graduate,Yes,10885,7879.41,374,240,1.0,Rural,Y
LN1649,Female,No,3+,Graduate,Yes,19732,2278.43,347,240,1.0,Rural,Y
LN1650,Male,No,0,Not Graduate,Yes,12076,4902.22,543,240,1.0,Urban,N
LN1651,Female,No,1,Not Graduate,No,3522,3582.89,595,180,1.0,Rural,Y
LN1652,Female,Yes,2,Not Graduate,Yes,17331,8278.29,353,180,1.0,Semiurban,Y
LN1653,Male,Yes,3+,Not Graduate,No,24222,226.04,516,120,1.0,Semiurban,Y
LN1654,Female,Yes,1,Graduate,Yes,21625,2438.43,288,120,0.0,Rural,Y
LN1655,Male,No,3+,Graduate,Yes,14440,1525.74,699,360,1.0,Rural,Y
LN1656,Female,No,0,Not Graduate,No,19182,8591.89,566,180,1.0,Semiurban,Y
LN1657,Male,No,2,Not Graduate,No,5602,4675.44,225,360,1.0,Rural,Y
LN1658,Male,No,0,Graduate,Yes,18788,4042.2,459,180,1.0,Urban,Y
LN1659,Female,Yes,2,Graduate,Yes,4526,4494.83,413,240,1.0,Rural,Y
LN1660,Male,Yes,3+,Graduate,Yes,8209,9719.25,72,360,1.0,Urban,Y
LN1661,Male,No,3+,Graduate,Yes,22595,8502.67,367,360,1.0,Semiurban,Y
LN1662,Female,Yes,0,Not Graduate,No,7469,7063.69,574,360,1.0,Rural,Y
LN1663,Male,No,2,Not Graduate,Yes,4120,2904.79,325,180,0.0,Semiurban,Y
LN1664,Male,No,2,Graduate,No,4146,1651.73,653,120,0.0,Rural,Y
LN1665,Female,Yes,3+,Graduate,No,6365,9214.34,669,360,1.0,Urban,Y
LN1666,Female,No,0,Graduate,Yes,3789,4230.76,278,120,1.0,Rural,Y
LN1667,Male,No,2,Graduate,No,8870,2787.56,157,180,1.0,Semiurban,Y
LN1668,Male,Yes,3+,Graduate,Yes,15354,4709.21,225,360,1.0,Urban,Y
LN1669,Female,No,1,Graduate,No,21756,9178.47,369,180,1.0,Rural,Y
LN1670,Female,No,0,Not Graduate,No,11177,3870.67,335,120,1.0,Semiurban,N
LN1671,Male,Yes,1,Not Graduate,Yes,12843,5626.41,378,120,1.0,Semiurban,Y
LN1672,Female,No,0,Not Graduate,No,19324,8029.66,405,360,1.0,Rural,Y
LN1673,Male,Yes,3+,Graduate,No,2265,4271.33,63,120,0.0,Semiurban,Y
LN1674,Male,No,2,Graduate,Yes,14171,2335.42,324,240,1.0,Urban,Y
LN1675,Male,Yes,2,Graduate,No,17658,9945.26,120,240,1.0,Rural,N
LN1676,Male,Yes,2,Not Graduate,No,5592,9565.71,244,360,1.0,Urban,N
LN1677,Male,Yes,0,Graduate,Yes,14475,8434.79,572,180,0.0,Semiurban,Y
LN1678,Female,No,3+,Graduate,Yes,10841,6883.74,155,180,1.0,Semiurban,Y
LN1679,Female,Yes,1,Not Graduate,No,13834,2948.66,245,180,1.0,Semiurban,N
LN1680,Female,Yes,3+,Graduate,No,17577,9134.13,194,240,1.0,Urban,N
LN1681,Female,Yes,1,Not Graduate,No,17335,2755.57,399,120,0.0,Semiurban,Y
LN1682,Male,Yes,0,Not Graduate,Yes,4166,8008.09,473,240,1.0,Rural,Y
LN1683,Male,Yes,0,Graduate,No,7468,9182.58,520,120,1.0,Rural,Y
LN1684,Male,No,1,Not Graduate,No,9141,6030.04,265,240,0.0,Semiurban,Y
LN1685,Male,No,1,Graduate,No,20065,8030.56,142,180,0.0,Rural,Y
LN1686,Female,No,1,Not Graduate,No,11334,7916.95,309,180,1.0,Urban,N
LN1687,Male,No,3+,Graduate,No,5388,1931.58,624,180,1.0,Urban,N
LN1688,Male,No,1,Not Graduate,No,2340,6679.24,590,360,1.0,Semiurban,Y
LN1689,Female,No,0,Graduate,Yes,15373,934.68,334,360,1.0,Rural,Y
LN1690,Female,No,0,Not Graduate,Yes,12346,5078.5,533,120,1.0,Rural,Y
LN1691,Female,Yes,2,Not Graduate,No,7399,1622.36,421,360,1.0,Semiurban,Y
LN1692,Female,No,1,Not Graduate,No,22002,4163.49,119,240,1.0,Urban,Y
LN1693,Male,Yes,3+,Graduate,Yes,2065,8329.82,428,240,1.0,Semiurban,Y
LN1694,Male,Yes,3+,Graduate,Yes,7505,9871.68,328,120,1.0,Rural,Y
LN1695,Female,No,3+,Not Graduate,Yes,10656,3179.6,351,120,1.0,Rural,Y
LN1696,Male,Yes,2,Graduate,No,11974,5319.56,304,180,1.0,Semiurban,Y
LN1697,Male,Yes,0,Not Graduate,No,10687,5112.98,313,360,1.0,Urban,N
LN1698,Male,Yes,3+,Graduate,No,8726,9544.02,473,180,1.0,Urban,Y
LN1699,Female,Yes,0,Not Graduate,No,10879,4785.84,262,360,1.0,Semiurban,Y
LN1700,Male,No,2,Graduate,Yes,7390,6991.06,149,360,1.0,Rural,Y
LN1701,Female,No,1,Not Graduate,Yes,14613,9217.89,161,120,1.0,Urban,N
LN1702,Male,No,1,Not Graduate,Yes,5811,3733.79,357,180,1.0,Semiurban,Y
LN1703,Male,No,1,Not Graduate,Yes,12946,9021.22,524,180,1.0,Rural,Y
LN1704,Male,No,3+,Not Graduate,No,10348,9174.56,597,360,1.0,Urban,Y
LN1705,Female,No,1,Graduate,No,20866,9306.63,161,360,1.0,Urban,Y
LN1706,Male,No,3+,Not Graduate,Yes,7583,2704.46,136,120,0.0,Semiurban,Y
LN1707,Female,No,2,Graduate,Yes,14098,4003.56,232,240,1.0,Rural,Y
LN1708,Female,No,2,Graduate,Yes,18440,8703.96,646,180,1.0,Urban,Y
LN1709,Female,No,3+,Not Graduate,Yes,20903,3591.62,214,180,1.0,Semiurban,N
LN1710,Male,Yes,0,Graduate,Yes,4080,6002.53,139,120,1.0,Urban,Y
LN1711,Male,No,1,Graduate,No,15344,1180.55,504,120,1.0,Rural,Y
LN1712,Male,Yes,1,Graduate,No,11053,562.75,287,180,1.0,Urban,Y
LN1713,Male,Yes,1,Not Graduate,Yes,10886,4119.94,583,180,1.0,Rural,N
LN1714,Female,Yes,3+,Graduate,Yes,21903,5789.17,107,360,1.0,Urban,Y
LN1715,Female,Yes,2,Graduate,Yes,21022,3926.99,591,240,1.0,Urban,Y
LN1716,Female,No,1,Not Graduate,No,16135,5777.36,667,180,1.0,Semiurban,Y
LN1717,Male,Yes,2,Not Graduate,No,2171,5150.84,451,120,1.0,Urban,Y
LN1718,Female,No,1,Graduate,No,2277,6857.07,568,360,1.0,Rural,N
LN1719,Male,No,1,Not Graduate,Yes,22811,6495.32,246,360,1.0,Semiurban,N
LN1720,Female,Yes,3+,Graduate,No,4522,4242.46,95,120,1.0,Rural,Y
LN1721,Male,No,0,Graduate,Yes,19744,4249.95,579,120,1.0,Rural,Y
LN1722,Male,Yes,3+,Graduate,No,21023,1407.78,446,360,1.0,Semiurban,Y
LN1723,Female,Yes,1,Not Graduate,No,15317,5132.39,123,120,1.0,Rural,Y
LN1724,Female,No,1,Graduate,No,15760,5871.79,465,360,1.0,Urban,N
LN1725,Female,No,0,Not Graduate,Yes,2574,4764.89,663,120,1.0,Semiurban,Y
LN1726,Female,Yes,2,Not Graduate,Yes,11408,3257.07,384,360,1.0,Urban,Y
LN1727,Male,No,2,Graduate,No,10975,7216.49,682,180,1.0,Urban,Y
LN1728,Female,No,1,Not Graduate,Yes,14378,746.62,624,180,0.0,Rural,Y
LN1729,Female,No,2,Not Graduate,Yes,16620,9144.4,345,120,1.0,Rural,Y
LN1730,Female,Yes,1,Not Graduate,Yes,24647,206.43,133,240,1.0,Urban,N
LN1731,Male,Yes,0,Not Graduate,Yes,3486,9623.5,64,180,0.0,Semiurban,Y
LN1732,Male,No,0,Not Graduate,Yes,12325,4623.56,183,360,1.0,Urban,Y
LN1733,Female,No,1,Graduate,Yes,10693,4126.7,527,240,0.0,Urban,Y
LN1734,Male,No,0,Not Graduate,Yes,24211,2564.44,682,360,1.0,Rural,N
LN1735,Female,No,3+,Graduate,No,18930,100.71,368,360,1.0,Rural,Y
LN1736,Male,No,3+,Graduate,Yes,3676,2747.9,441,180,1.0,Urban,Y
LN1737,Male,Yes,0,Graduate,Yes,20222,1094.0,528,120,0.0,Urban,Y
LN1738,Male,No,1,Graduate,No,11547,6598.21,689,120,0.0,Rural,Y
LN1739,Male,Yes,1,Graduate,No,18384,3190.75,417,360,1.0,Urban,N
LN1740,Female,No,0,Graduate,No,20117,7671.79,416,180,1.0,Rural,Y
LN1741,Female,Yes,2,Not Graduate,No,6108,2069.16,337,360,1.0,Urban,Y
LN1742,Female,No,3+,Not Graduate,Yes,13406,9002.35,427,240,1.0,Semiurban,Y
LN1743,Male,Yes,2,Not Graduate,No,8734,5229.82,512,360,0.0,Semiurban,Y
LN1744,Female,No,1,Graduate,No,8110,1145.06,643,180,1.0,Urban,Y
LN1745,Female,Yes,1,Not Graduate,Yes,12024,4008.45,62,360,1.0,Rural,N
LN1746,Female,Yes,2,Not Graduate,Yes,18484,2067.61,585,180,0.0,Urban,Y
LN1747,Male,Yes,0,Not Graduate,Yes,14911,1996.85,217,120,0.0,Urban,Y
LN1748,Male,Yes,2,Graduate,No,22168,5063.7,319,180,1.0,Rural,Y
LN1749,Male,Yes,2,Not Graduate,Yes,10680,6718.92,119,240,1.0,Urban,N
LN1750,Female,Yes,3+,Graduate,No,16725,9116.18,367,180,0.0,Rural,Y
LN1751,Female,No,3+,Not Graduate,Yes,11573,5021.62,425,240,1.0,Urban,Y
LN1752,Female,Yes,2,Graduate,Yes,5983,9658.39,138,240,1.0,Rural,Y
LN1753,Male,No,2,Graduate,No,7401,9416.35,306,360,1.0,Urban,Y
LN1754,Male,No,1,Graduate,Yes,7629,8650.63,266,240,0.0,Semiurban,Y
LN1755,Female,No,3+,Not Graduate,Yes,19638,4999.77,499,180,1.0,Rural,N
LN1756,Male,No,3+,Not Graduate,Yes,20348,1409.04,593,120,1.0,Semiurban,N
LN1757,Male,No,1,Graduate,Yes,11915,2179.04,190,180,1.0,Rural,Y
LN1758,Male,Yes,0,Not Graduate,Yes,5982,6476.7,210,120,0.0,Rural,Y
LN1759,Male,Yes,3+,Graduate,No,11186,4217.55,81,240,1.0,Rural,Y
LN1760,Female,Yes,3+,Graduate,No,8900,1468.02,201,360,1.0,Rural,N
LN1761,Male,No,0,Not Graduate,Yes,8306,4789.94,309,240,1.0,Urban,Y
LN1762,Male,Yes,3+,Not Graduate,No,12016,174.31,328,240,0.0,Urban,Y
LN1763,Male,Yes,3+,Not Graduate,No,8896,7338.95,334,120,1.0,Rural,N
LN1764,Male,Yes,0,Graduate,No,8838,735.81,659,180,1.0,Urban,Y
LN1765,Female,Yes,0,Graduate,Yes,11450,6291.14,591,360,0.0,Rural,N
LN1766,Female,Yes,2,Not Graduate,Yes,14000,7930.1,651,360,1.0,Rural,Y
LN1767,Male,No,1,Graduate,Yes,13045,1326.44,197,360,1.0,Semiurban,Y
LN1768,Male,Yes,1,Not Graduate,No,6741,5186.39,116,360,0.0,Rural,Y
LN1769,Male,No,0,Graduate,No,24321,7790.68,619,180,1.0,Rural,Y
LN1770,Male,No,0,Not Graduate,Yes,6195,2606.33,328,360,1.0,Urban,N
LN1771,Male,No,3+,Not Graduate,Yes,13030,1629.17,492,120,1.0,Rural,Y
LN1772,Male,No,2,Graduate,No,15812,3368.19,448,120,1.0,Rural,Y
LN1773,Female,No,2,Not Graduate,No,20472,5546.99,177,360,1.0,Semiurban,Y
LN1774,Male,Yes,0,Not Graduate,Yes,15818,5752.8,386,360,1.0,Urban,Y
LN1775,Female,Yes,3+,Graduate,No,19666,1308.76,531,180,0.0,Urban,Y
LN1776,Female,Yes,3+,Not Graduate,No,23831,4575.69,235,180,1.0,Semiurban,Y
LN1777,Male,No,1,Graduate,No,24478,2682.82,218,360,1.0,Rural,N
LN1778,Female,Yes,1,Not Graduate,No,21404,8420.24,309,180,1.0,Semiurban,Y
LN1779,Female,Yes,3+,Graduate,No,12824,3135.75,696,240,1.0,Urban,Y
LN1780,Female,No,1,Not Graduate,No,4718,8387.05,607,360,1.0,Semiurban,N
LN1781,Female,No,0,Not Graduate,No,21641,4285.65,556,180,1.0,Urban,Y
LN1782,Female,No,3+,Not Graduate,Yes,5516,7265.86,570,120,1.0,Semiurban,N
LN1783,Female,No,1,Not Graduate,Yes,4337,5100.6,520,360,1.0,Rural,Y
LN1784,Male,Yes,2,Graduate,No,23884,6219.63,210,360,1.0,Rural,Y
LN1785,Female,No,3+,Graduate,No,17812,3953.57,338,120,1.0,Urban,Y
LN1786,Female,No,3+,Graduate,No,8534,7682.07,389,120,1.0,Semiurban,Y
LN1787,Female,Yes,2,Graduate,Yes,8809,4251.89,551,180,1.0,Urban,Y
LN1788,Male,Yes,0,Graduate,Yes,15879,4574.62,155,120,0.0,Rural,Y
LN1789,Female,No,2,Graduate,No,5739,5176.79,524,240,1.0,Urban,Y
LN1790,Male,Yes,3+,Graduate,Yes,13628,8318.24,649,360,1.0,Rural,Y
LN1791,Female,No,0,Not Graduate,No,22312,6593.79,512,240,1.0,Urban,Y
LN1792,Male,No,1,Not Graduate,No,17356,3491.6,532,180,1.0,Semiurban,Y
LN1793,Male,Yes,1,Not Graduate,No,11111,6703.2,202,120,1.0,Rural,Y
LN1794,Female,Yes,1,Not Graduate,No,5650,6424.27,698,360,1.0,Urban,Y
LN1795,Female,No,3+,Graduate,No,12609,9310.19,198,120,1.0,Rural,Y
LN1796,Male,No,2,Graduate,No,2946,8414.16,237,120,1.0,Semiurban,Y
LN1797,Female,No,0,Graduate,No,13436,6474.47,180,180,1.0,Rural,Y
LN1798,Male,Yes,1,Not Graduate,Yes,12536,3415.07,501,180,1.0,Semiurban,Y
LN1799,Male,No,0,Graduate,No,7968,7795.76,565,180,0.0,Rural,N
LN1800,Male,No,3+,Not Graduate,Yes,15521,5752.08,540,180,1.0,Semiurban,Y
LN1801,Male,No,1,Graduate,No,23674,9852.7,525,360,1.0,Rural,Y
LN1802,Male,No,3+,Graduate,No,5675,2475.06,312,240,1.0,Semiurban,N
LN1803,Female,No,2,Graduate,Yes,16890,796.56,587,240,0.0,Urban,Y
LN1804,Male,Yes,3+,Graduate,Yes,6580,698.92,508,360,1.0,Urban,Y
LN1805,Male,No,3+,Not Graduate,No,16971,6400.3,585,120,1.0,Rural,N
LN1806,Female,No,2,Not Graduate,Yes,16393,9392.6,686,360,1.0,Semiurban,Y
LN1807,Male,No,0,Graduate,No,18748,19.32,344,240,1.0,Urban,N
LN1808,Female,No,2,Not Graduate,No,24744,7257.71,484,240,1.0,Rural,N
LN1809,Female,Yes,2,Graduate,Yes,17509,6570.65,324,360,0.0,Urban,Y
LN1810,Female,Yes,3+,Graduate,Yes,7717,7323.04,637,180,1.0,Semiurban,N
LN1811,Male,Yes,0,Graduate,Yes,7172,3554.05,357,120,1.0,Rural,N
LN1812,Male,No,1,Graduate,Yes,3002,8204.96,425,360,1.0,Semiurban,Y
LN1813,Male,No,2,Not Graduate,No,22568,447.07,207,240,1.0,Semiurban,N
LN1814,Female,Yes,0,Graduate,Yes,2910,7554.31,253,180,1.0,Semiurban,Y
LN1815,Male,Yes,2,Graduate,Yes,5270,2670.72,124,120,1.0,Urban,Y
LN1816,Female,Yes,2,Not Graduate,Yes,11597,4768.38,429,240,1.0,Rural,Y
LN1817,Male,No,2,Graduate,Yes,22543,8226.36,353,120,0.0,Semiurban,Y
LN1818,Female,No,2,Not Graduate,Yes,5501,2713.59,111,180,1.0,Urban,Y
LN1819,Male,Yes,3+,Graduate,No,21367,1852.08,619,240,0.0,Semiurban,Y
LN1820,Male,Yes,0,Graduate,No,22446,6813.13,157,180,0.0,Urban,Y
LN1821,Male,Yes,0,Graduate,Yes,2098,5333.95,236,360,1.0,Rural,Y
LN1822,Female,No,0,Graduate,Yes,12476,5144.04,278,360,1.0,Rural,Y
LN1823,Female,No,2,Graduate,No,20925,2567.7,97,120,0.0,Rural,Y
LN1824,Male,No,3+,Graduate,Yes,7891,348.8,317,180,1.0,Rural,Y
LN1825,Male,Yes,2,Not Graduate,No,17950,4102.69,303,180,1.0,Semiurban,N
LN1826,Female,Yes,2,Graduate,No,16408,1065.59,136,120,1.0,Urban,Y
LN1827,Female,No,0,Not Graduate,Yes,13090,9059.89,230,120,1.0,Rural,Y
LN1828,Female,Yes,2,Not Graduate,No,17779,412.5,74,120,0.0,Semiurban,Y
LN1829,Male,No,1,Graduate,Yes,4250,4316.51,437,360,0.0,Rural,Y
